Nr,TID,PID,x [nm],y [nm],t [sec],I [val],Len [nm],D2S [nm],D2R [nm],D2P [nm],v [nm/sec],α [deg],Δα [deg]
285,26,10,39138.6,86951.16,54,146,6408.657,5966.03,NA,1057.8,176.3,53.13,-8.569
286,26,11,40090.62,88960.98,59,139,8632.554,8003.709,NA,2223.897,444.779,64.654,11.524
287,27,1,26550.78,81027.48,0,128,0,0,NA,NA,NA,NA,NA
288,27,2,25598.76,79969.68,6,137,1423.124,1423.124,NA,1423.124,237.187,-131.987,NA
289,27,3,24329.4,78277.2,12,129,3538.724,3535.332,NA,2115.6,352.6,-126.87,5.117
290,27,4,23588.94,77430.96,18,158,4663.181,4659.126,NA,1124.457,187.409,-131.186,-4.316
291,27,5,22425.36,75950.04,24,132,6546.541,6542.132,NA,1883.359,313.893,-128.157,3.029
292,27,6,21473.34,74257.56,30,134,8488.403,8462.4,NA,1941.863,323.644,-119.358,8.799
293,27,7,20627.1,73093.98,36,120,9927.167,9901.031,NA,1438.764,239.794,-126.027,-6.67
294,27,8,17453.7,71295.72,42,116,13574.66,13321.562,NA,3647.493,607.916,-150.461,-24.434
295,27,9,15232.32,71824.62,48,151,15858.136,14587.672,NA,2283.476,380.579,166.608,-42.931
296,27,10,13539.84,72141.96,54,118,17580.11,15755.54,NA,1721.974,286.996,169.38,2.773
297,27,11,13010.94,72459.3,59,143,18196.908,16023.139,NA,616.798,123.36,149.036,-20.344
